Auteurs;Année;Année de soutenance;Titre;Titre journal;Année;Volume;Issue;Editeur scientifique;Titre ouvrage;Titre du volume;Editeur revue;Volume, Issue, Pages;ISBN;Titre conférence;Commentaire;Date congrès;Ville;Pays;Patent n°;Date de publication;Type de rapport;N°;Organisme de délivrance;Pages;Date de publication;Directeur de thèse;Université de soutenance;Année de soutenance;Organisme de délivrance;DOI;NNT;Pubmed;Référence;ArXiv;Description;Voir aussi;Réf. HAL;Rang HCERES;Rang CNRS
Hayakawa S., Ohnishi K., Tsuru K., Osaka A., Fujii E., Kawabata K., Babonneau F., Bonhomme C.;2006;;Selective protein adsorption property and structure of nano-crystalline hydroxy-carbonate apatite;Key Engineering Materials;;309-311;;;;;;503-506;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian B., Planelles J., Cordoncillo E., Escribano P., Aschehoug P., Sanchez C., Viana B., Pellé F.;2006;;Eu3+-doped CdS nanocrystals in SiO2 matrices : one-pot sol-gel synthesis and optical characterization;J. Mater. Chem.;;16;;;;;;4612-4618;;;;;;;;;;;;;;;;;;;;;;;;;;
Kamaneva O., Kuznetsov A., Smirnova L., Rozes L., Sanchez C., Kanaev A., Alexandrov A., Bityurin N.;2006;;New hybrid organic-inorganic materials based on a poly(titanium oxide) gel with efficient UV-induced separation of charges;Doklady Physics;;51;;;;;;103-105;;;;;;;;;;;;;;;;;;;;;;;;;;
Kleebe H., Gregori G., Babonneau F., Blum R., Macqueen D., Masse S.;2006;;Evolution of C-rich SiOC ceramics. Part I. Characterization by Integral Spectroscopic Techniques : Electron Energy-Loss Spectroscopy, High Resolution TEM and Energy-Filtered TEM;International Journal of Materials Research;;97;;;;;;710-20;;;;;;;;;;;;;;;;;;;;;;;;;;
Kleebe H., Gregori G., Babonneau F., Blum R., Macqueen D., Masse S.;2006;;Evolution of C-rich SiOC ceramics. Part I. Characterization by Integral Spectroscopic Techniques : Solid State NMR and Raman spectroscopy;International Journal of Materials Research;;97;;;;;;699-709;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuznetsov A., Kamaneva O., Rozes L., Sanchez C., Bityurin N., Kanaev A.;2006;;Extinction of photo-induced Ti3+ centres in titanium oxide gels and gel-based oxo-PHEMA hybrids;Chemical Physics Letters;;429;;;;;;523-527;;;;;;;;;;;;;;;;;;;;;;;;;;
Mammeri F., Le Bourhis E., Rozes L., Sanchez C.;2006;;Elaboration and mechanical characterization of nanocomposites thin films. Part I : Determination of the mechanical properties of thin films prepared by in situ polymerrisation of tetraethoxysilane in poly(methyl methacrylate);Journal of the European Ceramic Society;;26;;;;;;259-266;;;;;;;;;;;;;;;;;;;;;;;;;;
Mammeri F., Rozes L., Le Bourhis E., Sanchez C.;2006;;Elaboration and mechanical characterization of nanocomposites thin films. Part II : Correlation between structure and mechanical properties of SiO2-PMMA hybrid materials;Journal of the European Ceramic Society;;26;;;;;;267-272;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinez-Ferrero E., Boubekeur K., Ribot F.;2006;;Carboxylate-containing Tin(IV) isopropoxides : synthesis and characterization of [Sn(OiPr)2(O2CR)2]2 [R=(CH3)CCH2, C6H5, CH3];European Journal of Inorganic Chemistry;;?;;;;;;802-807;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinez-Ferrero E., Grosso D., Boissiere C., Sanchez C., Oms O., Leclercq D., Vioux A., Miomandrec F., Audebert P.;2006;;Electrochemical investigations into ferrocenylphosphonic acid functionalized mesostructured porous nanocrystalline titanium oxide films.;Journal of Materials Chemistry;;16;;;;;;3762;;;;;;;;;;;;;;;;;10.1039/b608607c;;;;;;;;;
Monredon Sophie D., Agnès P., Jocelyne M., Babonneau F., Sanchez C.;2006;;Characterisation of the grafting of (3-aminoethyl)aminopropyltrimethoxysilane on precipitated silica;New Journal of Chemistry;;30;;;;;;797-802;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortier M., Patriarche G., Labéguerie J., Gredin P., De Kozak A.;2006;;Synthesis of Fluoride Nanoparticles in Non-Aqueous Nanoreactors Luminescence Study of Eu3+:CaF2;Zeitschrift für Anorganische und Allgemeine Chemie;;632;;;;;;1538-1543;;;;;;;;;;;;;;;;;10.1002/zaac.200600074;;;;;;;;;
Mougenot M., Lejeune M., Baumard J.-F., Boissiere C., Ribot F., Grosso D., Sanchez C., Noguera R.;2006;;Ink Jet Printing of Microdot Arrays of Mesostructured Silica;Journal of the American Ceramic Society;;89;;;;;;1876-1882;;;;;;;;;;;;;;;;;10.1111/j.1551-2916.2006.01048.x;;;;;;;;;
Roy G., F. Miravet J., Escuder B., Sanchez C., Llusar M.;2006;;Morphology templating of nanofibrous silica through pH-sensitive gels : "in situ" and "post-diffusion" strategies;Journal of Materials Chemistry;;16;;;;;;1817-1824;;;;;;;;;;;;;;;;;;;;;;;;;;
Rozes L., Steunou N., Fornasieri G., Sanchez C.;2006;;Titanium-oxo clusters, versatile nanobuilding blocks for the design of advanced hybrid materials;Monastshefte für Chemie;;137;;;;;;501-528;;;;;;;;;;;;;;;;;;;;;;;;;;
Rozes L., Fornasieri G., Sanchez C.;2006;;Design of nanohybrids from well defined nanobuilding blocks;Advances in Science and Technology;;45;;;;;;752-758;;;;;;;;;;;;;;;;;;;;;;;;;;
Sakatani Y., Grosso D., Nicole L., Boissière C., J. De A.a. Soler-Illia G., Sanchez C.;2006;;Optimised photocatalytic activity of grid-like mesoporous TiO2 films : effect of crystallinity, pore size distribution, and pore accessibility;Journal of Materials Chemistry;;16;;;;;;77-82;;;;;;;;;;;;;;;;;;;;;;;;;;
Sanchez C., Soler-Illia G.;2006;;Hybrid Materials (Organic-Inorganic);Encyclopedia of Chemical Processing;;;;;;;;1267-1280;;;;;;;;;;;;;;;;;;;;;;;;;;
Sanchez C., Nicole L., Boissière C., Grosso D.;2006;;Designed construction of functional mesostructured porous materials;Advances in Science and Technology;;45;;;;;;803-813;;;;;;;;;;;;;;;;;;;;;;;;;;
Save M., Granvorka G., Bernard J., Charleux B., Boissière C., Grosso D., Sanchez C.;2006;;Atom transfer radical polymerization of styrene and methyl methacrylate from mesoporous ordered silica particles;Macromol. Rapid Commun.;;27;;;;;;393-398;;;;;;;;;;;;;;;;;;;;;;;;;;
Serier H., Achard M.-F., Babot O., Steunou N., Maquet J., Livage J., Leroy C., Backov R.;2006;;Designing the Width and Texture of Vanadium Oxide Macroscopic Fibers: Towards Tuning Mechanical Properties and Alcohol-Sensing Performance;Advanced Functional Materials;;16;;;;;;p. 1745-1753;;;;;;;;;;;;;;;;;10.1002/adfm.200600044;;;;;;;;;
Sondes T., Fornasieri G., Rozes L., Andreas J., Axel M., Sanchez C., Manfred S.;2006;;Tailoring the structure of hybrid organic inorganic nanomaterials built on tetra- and polyfunctional alco-oxo-titanium clusters in polystyrene;J. Appl. Cryst.;;39;;;;;;656-660;;;;;;;;;;;;;;;;;;;;;;;;;;
Tõnsuaadu K., Gruselle M., Villain F., Thouvenot R., Peld M., Mikli V., Traksmaa R., Gredin P., Carrier X., Salles L.;2006;;A new glance at ruthenium sorption mechanism on hydroxy, carbonate, and fluor apatites: Analytical and structural studies;Journal of Colloid and Interface Science;;;304;;;;;283-291;;;;;;;;;;;;;;;;;;;;;;;;;;
Vallé K., Belleville P., Pereira F., Sanchez C.;2006;;Hierarchically structured transparent hybrid membranes by in situ growth of mesostructured organosilica in host polymer;Nature Materials;;5;;;;;;107-111;;;;;;;;;;;;;;;;;;;;;;;;;;
Wallez G., Clavier N., Dacheux N., Quarton M., Van Beek W.;2006;;From thorium phosphate hydrogenphosphate hydrate to $\beta$-thorium phosphate diphosphate: Structural evolution to a radwaste storage ceramic;Journal of Solid State Chemistry;;179;;;;;;3007-3016;;;;;;;;;;;;;;;;;10.1016/j.jssc.2006.05.027;;;;;;;;;
Alonso B., Massiot D., Babonneau F., Brusatin G., Della Giustina G., Kidchob T., Innocenzi P.;2005;;Structural Control in Germania Hybrid Organic-Inorganic Materials;Chemistry of Materials;;17;;;;;;3172-3180;;;;;;;;;;;;;;;;;10.1021/cm047765g;;;;;;;;;
Babonneau F., Vallet-Regi M., Izquierdo-Barba I., Ramila A., Perez-Pariente J., M. Gonzalez-Calbet J.;2005;;Phosphorous-doped MCM-41 as bioactive material;Solid State Sciences;;7;;;;;;233-237;;;;;;;;;;;;;;;;;;;;;;;;;;
Bardez I., Caurant D., Loiseau P., Baffier N., L. Dussossoy J., Gervais C., Ribot F., R. Neuville D.;2005;;Structural characterisation of rare earth rich glasses for nuclear waste immobilisation;Physics and Chemistry of Glasses;;46;;;;;;320-329;;;;;;;;;;;;;;;;;;;;;;;;;;
Biette L., Carn F., Maugey M., Achard M.-F., Maquet J., Steunou N., Livage J., Serier H., Backov R.;2005;;Macroscopic fibers of oriented vanadium oxide ribbons and their application as highly sensitive alcohol microsensors;Advanced Materials;;17;;;;;;2970-2974;;;;;;;;;;;;;;;;;;;;;;;;;;
Bocchini S., Fornasieri G., Rozes L., Trabelsi S., Galy J., E. Zafeiropoulos N., Stamm M., Gérard J.-F., Sanchez C.;2005;;New hybrid organic-inorganic nanocomposites based on functional [Ti16O16(OEt)24(OEMA)8] nano-fillers;Chemical Communications;;1;;;;;;2600-2602;;;;;;;;;;;;;;;;;;;;;;;;;;
Boissière C., Nicole L., Grosso D., Quach A., Sanchez C.;2005;;Mesostructured hybrid organic-inorganic thin films;Journal of Materials Chemistry;;15;;;;;;3598-3627;;;;;;;;;;;;;;;;;;;;;;;;;;
Boissière C., Grosso D., Lepoutre S., Nicole L., Brunet Bruneau A., Sanchez C.;2005;;Porosity and mechanical properties of mesoporous thin films assessed by environmental ellipsometric porosimetry;Langmuir;;21;;;;;;12362-12371;;;;;;;;;;;;;;;;;;;;;;;;;;
Bonhomme C., Babonneau F., Camus L.;2005;;Silica and hybrid silica gels revisited : new insight by solid state nuclear magnetic resonance;Materials Research Society Symposia Proceedings;;847;;;;;;EE4.6.1;;;;;;;;;;;;;;;;;;;;;;;;;;
Brezesinski T., Smarsly B., Iimura K.-I., Grosso D., Boissière C., Amenitsch H., Antonietti M., Sanchez C.;2005;;Self-asembly and crystallization behavior of mesoporous, crystalline HfO2 thin films : a model system for the generation of mesostructured transition-metal oxides;Small journal;;8-9;;;;;;889-898;;;;;;;;;;;;;;;;;;;;;;;;;;
Brice-Profeta S., Arrio M.-A., Tronc E., Menguy N., Cartier C., Noguès M., Chanéac C., Jolivet J.-P., Sainctavit P., Letard I.;2005;;Magnetic order in γ-Fe2O3 nanoparticles: a XMCD study;Journal of Magnetism and Magnetic Materials;;288;;;;;;354-365;;;;;;;;;;;;;;;;;10.1016/j.jmmm.2004.09.120;;;;;;;;;
Brice-Profeta S., Arrio M.-A., Tronc E., Letard I., Cartier-Dit-Moulin C., Sainctavit P.;2005;;XMCD Investigation of Spin Disorder in -Fe2O3 Nanoparticles at the Fe L2,3 Edges.;Physica Scripta;;T115;;;;;;226-228;;;;;;;;;;;;;;;;;;;;;;;;;;
Carn F., Steunou N., Livage J., Colin A.;2005;;Tailor-made macroporous vanadium oxide foams;Chemistry of Materials;;17;;;;;;644-649;;;;;;;;;;;;;;;;;;;;;;;;;;
Coradin T., Marchal A., Abdoul-Aribi N., Livage J.;2005;;Gelatine thin films as biomimetic surfaces for silica particles formation;Colloids and surfaces. B, Biointerfaces;;44;;;;;;191-196;;;;;;;;;;;;;;;;;;;;;;;;;;
Dibandjo P., Bois L., Chassagneux F., Toury B., Miele P., Babonneau F.;2005;;Preparation of nanostructured boron nitride with borazinic precursor;Nanoporous materials IV - Studies in surface science and catalysis;;156;;;;;;279-286;;;;;;;;;;;;;;;;;;;;;;;;;;
Dibandjo P., Bois L., Chassagneux F., Cornu D., Letoffe J.-M., Toury B., Babonneau F., Miele P.;2005;;Synthesis of boron nitride with ordered mesostructure;Advanced Materials;;17;;;;;;571-574;;;;;;;;;;;;;;;;;;;;;;;;;;
Diré S., Ceccato R., Babonneau F.;2005;;Structural and microstructural evollution during pyrolysis of hybrid polydimethylsiloxane-titania nanocomposites;Journal of Sol-Gel Science and Technology;;34;;;;;;53-62;;;;;;;;;;;;;;;;;;;;;;;;;;
Durupthy O., Steunou N., Coradin T., Maquet J., Bonhomme C., Livage J.;2005;;Influence of pH and ionic strength on vanadium (v) oxides formation. From V2O5.nH2O gels to crystalline NaV3O8.1.5H2O;Journal of Materials Chemistry;;15;;;;;;1090-1098;;;;;;;;;;;;;;;;;;;;;;;;;;
Durupthy O., Jaber M., Steunou N., Maquet J., Chandrappa G., Livage J.;2005;;Vanadium oxide foams : an insight into the structure of the vanadium oxide walls;Chemistry of Materials;;17;;;;;;6395-6402;;;;;;;;;;;;;;;;;;;;;;;;;;
Eglin D., Mosser G., Giraud-Guille M.-M., Livage J., Coradin T.;2005;;type I collagen, a versatile liquid crystal biological template for silica structuration from nano-to microscopic scales;the royal society of chemistry 2005;;1;;;;;;129-131;;;;;;;;;;;;;;;;;10.1039/b50.3019f;;;;;;;;;
El Rassy H., Belamie E., Livage J., Coradin T.;2005;;Onion phases as biomimetic confined media for silica nanoparticle growth;Langmuir;;21;;;;;;8584-8587;;;;;;;;;;;;;;;;;10.1021/la051462z;;;;;;;;;
Fornasieri G., Rozes L., Le Calvé S., Alonso B., Massiot D., Rager M.-N., Evain M., Boubekeur K., Sanchez C.;2005;;Reactivity of titanium oxo ethoxo cluster [Ti16O16(OEt)32]. Versatile Precursor of Nanobuilding Block-Based Hybrid Materials reactions.;Journal of the American Chemical Society;;127;;;;;;4869-4878;;;;;;;;;;;;;;;;;10.1021/ja043330i;;;;;;;;;
Fornasieri G., Rozes L., Le Calvé S., Alonso B., Massiot D., Noëlle Rager M., Evain M., Boubekeur K., Sanchez C.;2005;;Reactivity of titanium oxo ethoxo cluster [Ti16O16(OEt)32]. Versatile precursor of nanobuilding block-based hybrid materials;Journal of the American Chemical Society;;127;;;;;;4869-4878;;;;;;;;;;;;;;;;;;;;;;;;;;
Gervais C., Dupree R., J. Pike K., Bonhomme C., Profeta M., J. Pickard C., Mauri F.;2005;;Combined First-Principles Computational and Experimental Multinuclear Solid-State NMR Investigation of Amino Acids.;Journal of Physical Chemistry A;;109;;;;;;6960-6969;;;;;;;;;;;;;;;;;10.1021/jp0513925;;;;;;;;;
Gervais C., Julian B., Cordoncillo E., Escribano P., Smith M. E., Babonneau F., Sanchez C.;2005;;The use of multinuclear solid state NMR for the characterization of siloxane-oxide hybrid nanocomposites;Materials Research Society Symposia Proceedings;;847;;;;;;EE6.2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
Goettmann F., Moores A., Boissière C., Le Floch P., Sanchez C.;2005;;A selective chemical sensor based on the plasmonic response of phosphinine-stabilized gold nanoparticles hosted on periodically organized mesoporous silica thin layers;Small journal;;1;;;;;;636-639;;;;;;;;;;;;;;;;;;;;;;;;;;
Goettmann F., Moores A., Boissière C., Le Floch P., Sanchez C.;2005;;A selective chemical sensor based on the plasmonic response of phosphinines-stabilized gold nanoparticles hosted on periodically organized mesoporous silica thin layers.;Small;;1;;;;;;636;;;;;;;;;;;;;;;;;10.1002/smll.200500037;;;;;;;;;
Goettmann F., Boissière C., Grosso D., Mercier F., Le Floch P., Sanchez C.;2005;;New hybrid bidentate ligands as precursors for smart catalysts.;Chemistry - A European Journal;;11;;;;;;7416;;;;;;;;;;;;;;;;;;;;;;;;;;
Gomez-Romero P., Sanchez C.;2005;;Hybrid materials. Functional properties. From Maya blue to 21st century materials;New Journal of Chemistry;;29;;;;;;57-58;;;;;;;;;;;;;;;;;;;;;;;;;;
Gomez-Romero P., Sanchez C.;2005;;State of the art developments in functional hybrid materials;Journal of Materials Chemistry;;15;;;;;;3557-3558;;;;;;;;;;;;;;;;;;;;;;;;;;
Hologne M., Bertani P., Azais T., Bonhomme C., Hirschinger J.;2005;;1H/31P distance determination by solid state NMR in multiple-spin systems;Solid State Nuclear Magnetic Resonance;;28;;;;;;50-56;;;;;;;;;;;;;;;;;;;;;;;;;;
Hélary C., Foucault-Bertaud A., Godeau G., Coulomb B., Madeleine Giraud-Guille M.;2005;;Fibroblast populated dense collagen matrices : cell migration, cell density and metalloproteinases expression;Biomaterials;;26;;;;;;1533-1543;;;;;;;;;;;;;;;;;;;;;;;;;;
Innocenzi P., Brusatin G., Guglielmi M., Babonneau F.;2005;;Structural characterization of hybrid organic-inorganic materials;Handbook of Sol-Gel Science and Technology;;;;;;;;139-157;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian B., Corberan R., Cordoncillo E., Escribano P., Viana B., Sanchez C.;2005;;One-pot synthesis and optical properties of Eu3+-doped nanocrystalline TiO2 and ZrO2;Nanotechnology;;16;;;;;;2707-2713;;;;;;;;;;;;;;;;;;;;;;;;;;
Kamaneva O., Kuznestov A., Smirnova L., Rozes L., Sanchez C., Alexandrov A., Bityurin N., Chhor K., Kanaev A.;2005;;New photoactive hybrid organic-inorganic materials based on titanium oxo-PHEMA nanocomposites exhibiting mixed valence properties;Journal of Materials Chemistry;;15;;;;;;3380-3383;;;;;;;;;;;;;;;;;;;;;;;;;;
Lejeune C., Coelho C., Bonhomme-Coury L., Azais T., Maquet J., Bonhomme C.;2005;;Studies of silicophosphate derivatives by 31P 29Si CP MAS NMR;Solid State Nuclear Magnetic Resonance;;27;;;;;;242-246;;;;;;;;;;;;;;;;;;;;;;;;;;
M. El-Ashgar N., M. El-Nahhal I., M. Chehimi M., Babonneau F., Livage J.;2005;;Immobilized-polysiloxane ethyl amino benzoate derivatives. Synthesis, characterization and applications;Reactive and Functional Polymers;;63;;;;;;199-213;;;;;;;;;;;;;;;;;;;;;;;;;;
Mammeri F., Le Bourhis E., Rozes L., Sanchez C.;2005;;Mechanical properties of hybrid organic-inorganic materials;Journal of Materials Chemistry;;15;;;;;;3787-3811;;;;;;;;;;;;;;;;;;;;;;;;;;
Perez-Casero R., Gutierrez-Llorente A., Pons-Y-Moll O., Seiler W., Défourneau R.-M., Defourneau D., Millon E., Perriere J., Goldner P., Viana B.;2005;;Er-doped ZnO thin films grown by pulsed-laser deposition;Journal of Applied Physics;;97;;;;;;054905;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribot F., Escax V., Roiland C., Sanchez C., C. Martins J., Biesemans M., Verbruggen I., Willem R.;2005;;In situ evaluation of interfacial affinity in CeO2 based hybrid nanoparticles by pulsed field gradient NMR;Chemical Communications;;1;;;;;;1019-1021;;;;;;;;;;;;;;;;;;;;;;;;;;
Rotenberg B., Cadene A., Dufreche J., Durand-Vidal S., Badot J., Turq P.;2005;;An analytical model for probing ion dynamics in clasys with broadband dielectric spectroscopy;The Journal of physical chemistry;;B 109;;;;;;15548-15557;;;;;;;;;;;;;;;;;10.1021;;;;;;;;;
Sanchez C., Julian B., Belleville P., Popall M.;2005;;Applications of hybrid organic-inorganic nanocomposites;Journal of Materials Chemistry;;15;;;;;;3559-3592;;;;;;;;;;;;;;;;;;;;;;;;;;
Sanchez C., Arribart H., Giraud-Guille M.-M.;2005;;Biomimetism and bioinspiration as tools for the design of innovative materials and systems;Nature Materials;;44;;;;;;277-288;;;;;;;;;;;;;;;;;;;;;;;;;;
Toury B., Blum R., Goletto V., Babonneau F.;2005;;Thermal stability of periodic mesoporous SiCO glasses;Journal of Sol-Gel Science and Technology;;33;;;;;;99-102;;;;;;;;;;;;;;;;;;;;;;;;;;
Trabelsi S., Janke A., Hässler R., E. Zafeiropoulos N., Fornasieri G., Bocchini S., Rozes L., Stamm M., Gérard J.-F., Sanchez C.;2005;;Novel organo-functional titanium-oxo-cluster-based hybrid materials with enhanced thermomechanical and thermal properties;Macromolecules;;38;;;;;;6068-6078;;;;;;;;;;;;;;;;;;;;;;;;;;
Caï Z., Xu H., Stéphan G., Feron P., Mortier M.;2004;;Red-shift in Er:ZBLALiP Whispering Gallery Mode Laser;Optics Communications;;Vol.229;Issue 1-6;;;;;pp.311-315;;;;;;;;;;;;;;;;;10.1016/j.optcom.2003.10.024;;;;;;;;;
Gervais C., Profeta M., Babonneau F., Pickard C.-J., Mauri F.;2004;;Ab Initio Calculations of NMR Parameters of Highly Coordinated Oxygen Sites in Aluminosilicates.;Journal of Physical Chemistry B;;108;;;;;;13249-13253;;;;;;;;;;;;;;;;;10.1021/jp048462c;;;;;;;;;
Gervais C., Profeta M., Lafond V., Bonhomme C., Azaïs T., Mutin H., Pickard C.-J., Mauri F., Babonneau F.;2004;;Combined ab initio computational and experimental multinuclear solid-state magnetic resonance study of phenylphosphonic acid.;Magnetic resonance in chemistry : MRC;;42;;;;;;445-452;;;;;;;;;;;;;;;;;10.1002/mrc.1360;;;;;;;;;
Haddad E., Nossov A., Guenneau F., Nader M., Grosso D., Sanchez C., Gedeon A.;2004;;Exploring the internal structure of mesoporous powders and thin films by continuous flow laser-enhanced 129Xe NMR.;Studies in Surface Science Catalysis;;;154B;;;;;1464-1470;;;;;;;;;;;;;;;;;;;;;;;;;;
Mammeri F., Le Bourhis E., Rozes L., Sanchez C., Huignard A., Lefèvre D.;2004;;Time dependence of the indentation behavior of hybrid coatings.;Journal of Non-Crystalline Solids;;;;;;;;10.1016/j.jnoncrysol.2004.08.107;;;;;;;;;;;;;;;;;;;;;;;;;;
Minet J., Abramson S., Bresson B., Sanchez C., Montouillout V., Lequeux N.;2004;;New Layered Calcium Organosilicate Hybrids with Covalently Linked Organic Functionalities;Chemistry of Materials;;;16;;;;;39-55-3962;;;;;;;;;;;;;;;;;;;;;;;;;;
Camus L., Goletto V., Maquet J., Gervais C., Babonneau F., Massiot D.;2003;;1H MAS-NMR at high spinning rate : an interesting characterization toll for hybrid materials.;Journal of Sol-Gel Science and Technology;;26;;;;;;311-314;;;;;;;;;;;;;;;;;;;;;;;;;;
Gervais C., Babonneau F., Ruwisch L., Hauser R., Riedel R.;2003;;Solid-state NMR investigations of the polymer route to SiBCN ceramics;Canadian Journal of Chemistry;;81;;;;;;1359-1369;;;;;;;;;;;;;;;;;;;;;;;;;;
